product_name,treatment_name,treatment_type,dosage,unit,equipments,medications,target_area,benefits
[이중턱까지 풀페이스] 슈링크 유니버스 이중턱 리미티드 200샷 + 울트라인 300샷,슈링크 유니버스 이중턱 리미티드,device,200.0,샷,슈링크 유니버스,,이중턱,리프팅
[이중턱까지 풀페이스] 슈링크 유니버스 이중턱 리미티드 200샷 + 울트라인 300샷,울트라인,device,300.0,샷,울트라인,,얼굴 전체,리프팅
[추석 특가] 페이스 온다 리프팅 60KJ,페이스 온다 리프팅,device,60.0,KJ,페이스 온다,,얼굴 전체,"리프팅, 탄력 개선"
[추석 특가] 튠페이스 40kj,튠페이스,device,40.0,kj,튠페이스,,얼굴 전체,"탄력, 피부 재생"
[리프팅 Signature] 페이스 온다 리프팅 60KJ + 튠라이너 2부위,페이스 온다 리프팅,device,60.0,KJ,페이스 온다,,얼굴 전체,"리프팅, 탄력 개선"
[리프팅 Signature] 페이스 온다 리프팅 60KJ + 튠라이너 2부위,튠라이너,device,2.0,부위,튠라이너,,얼굴 특정 부위,"리프팅, 라인 개선"
[빠르고 쉽게] 목주름 티타늄 20kj + 목주름 벨로테로 필러 1cc + 목주름 지우개주사,목주름 티타늄,device,20.0,kj,티타늄,,목,"목주름 개선, 탄력 증진"
[빠르고 쉽게] 목주름 티타늄 20kj + 목주름 벨로테로 필러 1cc + 목주름 지우개주사,목주름 벨로테로 필러,injection,1.0,cc,,벨로테로 필러,목,목주름 개선
[빠르고 쉽게] 목주름 티타늄 20kj + 목주름 벨로테로 필러 1cc + 목주름 지우개주사,목주름 지우개주사,injection,,,,목주름 지우개주사,목,목주름 개선
[재생/탄력개선] 풀페이스 셀르디엠 1vial,풀페이스 셀르디엠,injection,1.0,vial,,셀르디엠,얼굴 전체,"재생, 탄력 개선"
[1회 한정가] 수입 독일산 주름보톡스 1부위,수입 독일산 주름보톡스,injection,1.0,부위,,수입 독일산 주름보톡스,얼굴 특정 부위,주름 개선
[1회 한정가] 쥬비덤 1cc,쥬비덤,injection,1.0,cc,,쥬비덤,얼굴 특정 부위,"볼륨 개선, 주름 완화"
[여드름 Basic] 큐페이셜 풀케어 + 포텐자레이저(팁포함) + 제네시스 레이저 + 수입 독일산 얼굴전체 스킨보톡스,큐페이셜 풀케어,skincare,,회,큐페이셜,,얼굴 전체,피부 정화
[여드름 Basic] 큐페이셜 풀케어 + 포텐자레이저(팁포함) + 제네시스 레이저 + 수입 독일산 얼굴전체 스킨보톡스,포텐자레이저,laser,,회,포텐자레이저,,얼굴 전체,"피부 재생, 트러블 개선"
[여드름 Basic] 큐페이셜 풀케어 + 포텐자레이저(팁포함) + 제네시스 레이저 + 수입 독일산 얼굴전체 스킨보톡스,제네시스 레이저,laser,,회,제네시스 레이저,,얼굴 전체,"피부톤 개선, 홍조 완화"
[여드름 Basic] 큐페이셜 풀케어 + 포텐자레이저(팁포함) + 제네시스 레이저 + 수입 독일산 얼굴전체 스킨보톡스,수입 독일산 얼굴전체 스킨보톡스,injection,,,,수입 독일산 스킨보톡스,얼굴 전체,"피부결 개선, 모공 축소"
[퀵리프팅] 민트실 6줄 + 수입 독일산 얼굴전체 스킨보톡스,민트실,surgical,6.0,줄,민트실,,얼굴 특정 부위,리프팅
[퀵리프팅] 민트실 6줄 + 수입 독일산 얼굴전체 스킨보톡스,수입 독일산 얼굴전체 스킨보톡스,injection,,,,수입 독일산 스킨보톡스,얼굴 전체,"피부결 개선, 모공 축소"
[투명 톤업] 트리플토닝 1회,트리플토닝,laser,1.0,회,트리플토닝,,얼굴 전체,"톤업, 미백"
[화이트닝 패키지] 플라필 + 피코토닝 1회,플라필,skincare,,회,플라필,,얼굴 전체,"톤업, 광채"
[화이트닝 패키지] 플라필 + 피코토닝 1회,피코토닝,laser,1.0,회,피코토닝,,얼굴 전체,"색소 침착 개선, 미백"
[모공쫀쫀템] 실펌레이저(팁 미포함) + 촉촉팩,실펌레이저,laser,,,실펌레이저,,얼굴 전체,"모공 축소, 피부결 개선"
[모공쫀쫀템] 실펌레이저(팁 미포함) + 촉촉팩,촉촉팩,skincare,,,,촉촉팩,얼굴 전체,"보습, 진정"
[저자극 보습] 워터풀케어 + 촉촉팩,워터풀케어,skincare,,,,워터풀케어,얼굴 전체,수분 공급
[저자극 보습] 워터풀케어 + 촉촉팩,촉촉팩,skincare,,,,촉촉팩,얼굴 전체,"보습, 진정"
[타임리턴] 고농도 줄기세포 유도 인자 180cc (정맥주사+스킨부스터) + 티타늄 리프팅 40kj,고농도 줄기세포 유도 인자,injection,180.0,cc,,줄기세포 유도 인자,전신,"피부 재생, 노화 방지"
[타임리턴] 고농도 줄기세포 유도 인자 180cc (정맥주사+스킨부스터) + 티타늄 리프팅 40kj,티타늄 리프팅,device,40.0,kj,티타늄,,얼굴 전체,"탄력, 콜라겐 생성"
[장벽강화] 리쥬란힐러 2cc,리쥬란힐러,injection,2.0,cc,,리쥬란힐러,얼굴 전체,"피부 재생, 장벽 강화"
[수분광채] 릴리이드 히알루론산 주사 5cc,릴리이드 히알루론산 주사,injection,5.0,cc,,릴리이드 히알루론산,얼굴 전체,"수분 공급, 광채 개선"
[모공/피부결개선] 쥬베룩 스킨부스터 2cc (부분/눈밑제외),쥬베룩 스킨부스터,injection,2.0,cc,,쥬베룩,얼굴 특정 부위,"모공 축소, 피부결 개선"
[좁은부위까지 확실하게] SS주사 10cc,SS주사,injection,10.0,cc,,SS주사,얼굴 특정 부위,"피부 개선, 트러블 완화"
[슬림톡스] 국산 바디보톡스 100U,국산 바디보톡스,injection,100.0,U,,국산 바디보톡스,바디,바디 라인 개선
[피부톤 회복] 착색토닝 1회 한정가,착색토닝,laser,1.0,회,토닝레이저,,얼굴 전체,"피부톤 개선, 색소 침착 완화"
[바이탈업] 바이탈샷 패키지,바이탈샷,injection,,,,바이탈샷,얼굴 전체,"피부 활력, 영양 공급"
[1회 체험가] 국산 주름보톡스 1부위,국산 주름보톡스,injection,1.0,부위,,국산 주름보톡스,얼굴 특정 부위,주름 개선
[1회 체험가] 인모드 FX 얼굴전체,인모드 FX,device,,,인모드,,얼굴 전체,"지방 감소, 리프팅"
[1회 체험가] 국산 바디보톡스 100u,국산 바디보톡스,injection,100.0,u,,국산 바디보톡스,바디,바디 라인 개선
[1회 체험가] SS주사 10cc,SS주사,injection,10.0,cc,,SS주사,얼굴 특정 부위,"피부 개선, 트러블 완화"
[1회 체험가] 바디온다 10kj,바디온다,device,10.0,kj,바디온다,,바디,"리프팅, 탄력 개선"
[1회 체험가] 피코토닝 1회 (팩 미포함),피코토닝,laser,1.0,회,피코토닝,,얼굴 전체,"색소 침착 개선, 미백"
[1회 체험가] 국산 눈밑 스킨보톡스,국산 눈밑 스킨보톡스,injection,,,,국산 눈밑 스킨보톡스,눈밑,"잔주름 개선, 피부결 개선"
[1회 체험가] 점제거 1개 (2mm이하) *최대 10개까지 가능,점제거,surgical,1.0,개,,,피부,점 제거
[1회 체험가] 국산 입술 필러 패키지(입술+입꼬리),국산 입술 필러,injection,,,,국산 입술 필러,입술,"볼륨 개선, 모양 개선"
[1회 체험가] 히알루론산주사 1CC,히알루론산주사,injection,1.0,CC,,히알루론산,얼굴 특정 부위,"수분 공급, 볼륨 개선"
[앵콜 콜라보위크/1회 한정가] 볼뉴머 100샷 + 슈링크 유니버스 울트라 100샷 + 슈링크 쫀쫀밴드 1매,볼뉴머,device,100.0,샷,볼뉴머,,얼굴 전체,탄력 개선
[앵콜 콜라보위크/1회 한정가] 볼뉴머 100샷 + 슈링크 유니버스 울트라 100샷 + 슈링크 쫀쫀밴드 1매,슈링크 유니버스 울트라,device,100.0,샷,슈링크 유니버스,,얼굴 전체,리프팅
[앵콜 콜라보위크/1회 한정가] 볼뉴머 100샷 + 슈링크 유니버스 울트라 100샷 + 슈링크 쫀쫀밴드 1매,슈링크 쫀쫀밴드,device,1.0,매,슈링크 쫀쫀밴드,,얼굴 전체,
[1회 한정가] 쥬비덤 1cc,쥬비덤,injection,1.0,cc,,쥬비덤,얼굴 특정 부위,"볼륨 개선, 주름 완화"
[재생/탄력개선] 풀페이스 셀르디엠 1vial,풀페이스 셀르디엠,injection,1.0,vial,,셀르디엠,얼굴 전체,"재생, 탄력 개선"
[앵콜 콜라보위크/신규 런칭] 슈링크 유니버스 이중턱 리미티드 100샷,슈링크 유니버스 이중턱 리미티드,device,100.0,샷,슈링크 유니버스,,이중턱,리프팅
피코토닝 1회,피코토닝,laser,1.0,회,피코토닝,,,색소 개선
